ID,Closest,No. True,No. Prediction,TP,FN,FP,TN,Precision,Accuracy,Recall,Hit Rate,MCC,No. Consensus Prediction,Consensus TP,Consensus FN,Consensus FP,Consensus TN,Consensus Precision,Consensus Accuracy,Consensus Recall,Consensus Hit Rate,Consensus MCC
PF09332,PF07019:PF07572:PF00468,5,43,2,3,41,1021,0.05,0.96,0.4,0.4,0.13,12,1,4,11,1051,0.08,0.99,0.2,0.2,0.12
PF09333,PF16908:PF06778:PF10088,28,40,11,17,29,1010,0.28,0.96,0.39,0.39,0.31,0,0,28,0,1039,0,0.97,0.0,0.0,0
PF09334,PF19920:PF08189:PF11415,78,1,1,77,0,989,1.0,0.93,0.01,0.01,0.11,0,0,78,0,989,0,0.93,0.0,0.0,0
PF09335,PF14437:PF02045:PF03103,60,41,21,39,20,987,0.51,0.94,0.35,0.35,0.4,11,9,51,2,1005,0.82,0.95,0.15,0.15,0.34
PF09336,PF16565:PF01434:PF07896,49,79,25,24,54,964,0.32,0.93,0.51,0.51,0.37,14,12,37,2,1016,0.86,0.96,0.24,0.24,0.45
PF09337,PF13019:PF15361:PF12898,10,27,6,4,21,1036,0.22,0.98,0.6,0.6,0.36,5,2,8,3,1054,0.4,0.99,0.2,0.2,0.28
PF09338,PF11333:PF04881:PF04448,1,1,0,1,1,1065,0.0,1.0,0.0,0.0,-0.0,0,0,1,0,1066,0,1.0,0.0,0.0,0
PF09339,PF10105:PF17175:PF15481,19,23,4,15,19,1029,0.17,0.97,0.21,0.21,0.18,2,1,18,1,1047,0.5,0.98,0.05,0.05,0.16
PF09340,PF07052:PF01779:PF08586,16,28,6,10,22,1029,0.21,0.97,0.38,0.38,0.27,7,3,13,4,1047,0.43,0.98,0.19,0.19,0.28
PF09341,PF01868:PF01667:PF01036,15,62,8,7,54,998,0.13,0.94,0.53,0.53,0.24,13,5,10,8,1044,0.38,0.98,0.33,0.33,0.35
PF09342,PF16472:PF16915:PF18434,5,8,1,4,7,1055,0.12,0.99,0.2,0.2,0.15,2,1,4,1,1061,0.5,1.0,0.2,0.2,0.31
PF09343,PF09889:PF14356:PF11792,2,0,0,2,0,1065,0,1.0,0.0,0.0,0,0,0,2,0,1065,0,1.0,0.0,0.0,0
PF09344,PF18454:PF04070:PF12571,0,0,0,0,0,1067,0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF09345,PF08873:PF03122:PF08846,0,1,0,0,1,1066,0.0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF09346,PF10846:PF03384:PF13230,14,33,5,9,28,1025,0.15,0.97,0.36,0.36,0.22,3,3,11,0,1053,1.0,0.99,0.21,0.21,0.46
PF09347,PF14159:PF10178:PF07297,17,40,5,12,35,1015,0.12,0.96,0.29,0.29,0.17,4,2,15,2,1048,0.5,0.98,0.12,0.12,0.24
PF09348,PF10235:PF13879:PF04229,4,42,2,2,40,1023,0.05,0.96,0.5,0.5,0.15,6,1,3,5,1058,0.17,0.99,0.25,0.25,0.2
PF09349,PF17770:PF04366:PF02480,26,55,13,13,42,999,0.24,0.95,0.5,0.5,0.32,9,7,19,2,1039,0.78,0.98,0.27,0.27,0.45
PF09350,PF03716:PF11875:PF11926,26,31,9,17,22,1019,0.29,0.96,0.35,0.35,0.3,8,6,20,2,1039,0.75,0.98,0.23,0.23,0.41
PF09351,PF01107:PF07382:PF19287,12,24,6,6,18,1037,0.25,0.98,0.5,0.5,0.34,4,0,12,4,1051,0.0,0.99,0.0,0.0,-0.01
PF09353,PF09809:PF12855:PF17257,23,24,6,17,18,1026,0.25,0.97,0.26,0.26,0.24,4,4,19,0,1044,1.0,0.98,0.17,0.17,0.41
PF09354,PF07896:PF06331:PF07061,5,43,1,4,42,1020,0.02,0.96,0.2,0.2,0.06,10,1,4,9,1053,0.1,0.99,0.2,0.2,0.14
PF09355,PF11325:PF15291:PF03698,0,1,0,0,1,1066,0.0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF09356,PF05379:PF18145:PF08974,0,2,0,0,2,1065,0.0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF09358,PF10585:PF16420:PF16191,34,27,14,20,13,1020,0.52,0.97,0.41,0.41,0.45,12,10,24,2,1031,0.83,0.98,0.29,0.29,0.49
PF09359,PF17331:PF06778:PF17019,17,2,1,16,1,1049,0.5,0.98,0.06,0.06,0.17,0,0,17,0,1050,0,0.98,0.0,0.0,0
PF09360,PF01667:PF00203:PF09341,22,64,8,14,56,989,0.12,0.93,0.36,0.36,0.19,16,6,16,10,1035,0.38,0.98,0.27,0.27,0.31
PF09361,PF10198:PF10445:PF15866,3,16,1,2,15,1049,0.06,0.98,0.33,0.33,0.14,3,0,3,3,1061,0.0,0.99,0.0,0.0,-0.0
PF09362,PF08854:PF13013:PF03229,29,5,1,28,4,1034,0.2,0.97,0.03,0.03,0.07,1,1,28,0,1038,1.0,0.97,0.03,0.03,0.18
PF09363,PF04135:PF00832:PF01249,9,65,3,6,62,996,0.05,0.94,0.33,0.33,0.11,18,3,6,15,1043,0.17,0.98,0.33,0.33,0.23
PF09364,PF08189:PF11415:PF00451,9,1,0,9,1,1057,0.0,0.99,0.0,0.0,-0.0,0,0,9,0,1058,0,0.99,0.0,0.0,0
PF09365,PF01920:PF09803:PF04893,5,90,5,0,85,977,0.06,0.92,1.0,1.0,0.23,25,2,3,23,1039,0.08,0.98,0.4,0.4,0.17
PF09366,PF03647:PF03604:PF13881,16,55,9,7,46,1005,0.16,0.95,0.56,0.56,0.29,15,5,11,10,1041,0.33,0.98,0.31,0.31,0.31
PF09367,PF14528:PF17770:PF02534,0,35,0,0,35,1032,0.0,0.97,0,0,0,4,0,0,4,1063,0.0,1.0,0,0,0
PF09368,PF07382:PF08017:PF14087,14,35,7,7,28,1025,0.2,0.97,0.5,0.5,0.3,5,2,12,3,1050,0.4,0.99,0.14,0.14,0.23
PF09369,PF13959:PF08152:PF06331,14,81,9,5,72,981,0.11,0.93,0.64,0.64,0.25,20,6,8,14,1039,0.3,0.98,0.43,0.43,0.35
PF09370,PF06778:PF10088:PF11072,10,2,1,9,1,1056,0.5,0.99,0.1,0.1,0.22,0,0,10,0,1057,0,0.99,0.0,0.0,0
PF09371,PF09886:PF17331:PF06778,6,3,2,4,1,1060,0.67,1.0,0.33,0.33,0.47,0,0,6,0,1061,0,0.99,0.0,0.0,0
PF09372,PF11929:PF15898:PF14835,1,10,1,0,9,1057,0.1,0.99,1.0,1.0,0.31,2,1,0,1,1065,0.5,1.0,1.0,1.0,0.71
PF09374,PF12021:PF07920:PF10030,3,1,0,3,1,1063,0.0,1.0,0.0,0.0,-0.0,0,0,3,0,1064,0,1.0,0.0,0.0,0
PF09375,PF07433:PF05977:PF19568,2,27,2,0,25,1040,0.07,0.98,1.0,1.0,0.27,3,1,1,2,1063,0.33,1.0,0.5,0.5,0.41
PF09377,PF02425:PF17331:PF11415,15,0,0,15,0,1052,0,0.99,0.0,0.0,0,0,0,15,0,1052,0,0.99,0.0,0.0,0
PF09379,PF00784:PF18124:PF08913,51,59,23,28,36,980,0.39,0.94,0.45,0.45,0.39,5,3,48,2,1014,0.6,0.95,0.06,0.06,0.18
PF09380,PF17331:PF19368:PF02425,48,3,3,45,0,1019,1.0,0.96,0.06,0.06,0.24,0,0,48,0,1019,0,0.96,0.0,0.0,0
PF09382,PF08066:PF06778:PF10088,38,22,10,28,12,1017,0.45,0.96,0.26,0.26,0.33,0,0,38,0,1029,0,0.96,0.0,0.0,0
PF09383,PF08402:PF08352:PF16326,3,26,1,2,25,1039,0.04,0.97,0.33,0.33,0.11,4,1,2,3,1061,0.25,1.0,0.33,0.33,0.29
PF09384,PF02819:PF00584:PF08122,22,25,8,14,17,1028,0.32,0.97,0.36,0.36,0.33,4,4,18,0,1045,1.0,0.98,0.18,0.18,0.42
PF09386,PF02066:PF10983:PF11142,0,1,0,0,1,1066,0.0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF09387,PF16697:PF00070:PF13875,3,27,1,2,26,1038,0.04,0.97,0.33,0.33,0.1,6,1,2,5,1059,0.17,0.99,0.33,0.33,0.23
PF09388,PF11333:PF04881:PF04448,0,1,0,0,1,1066,0.0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF09391,PF03327:PF08105:PF07383,0,1,0,0,1,1066,0.0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF09392,PF03327:PF08105:PF07383,0,1,0,0,1,1066,0.0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF09394,PF07896:PF07019:PF06331,0,52,0,0,52,1015,0.0,0.95,0,0,0,13,0,0,13,1054,0.0,0.99,0,0,0
PF09396,PF15494:PF18399:PF04240,4,15,1,3,14,1049,0.07,0.98,0.25,0.25,0.12,1,1,3,0,1063,1.0,1.0,0.25,0.25,0.5
PF09397,PF11296:PF10088:PF05999,19,3,3,16,0,1048,1.0,0.99,0.16,0.16,0.39,0,0,19,0,1048,0,0.98,0.0,0.0,0
PF09398,PF06772:PF11527:PF08374,8,39,4,4,35,1024,0.1,0.96,0.5,0.5,0.21,4,2,6,2,1057,0.5,0.99,0.25,0.25,0.35
PF09400,PF04449:PF07471:PF16449,0,0,0,0,0,1067,0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF09402,PF07470:PF11735:PF10269,18,76,7,11,69,980,0.09,0.93,0.39,0.39,0.16,17,4,14,13,1036,0.24,0.97,0.22,0.22,0.22
PF09403,PF01921:PF13559:PF18023,0,17,0,0,17,1050,0.0,0.98,0,0,0,1,0,0,1,1066,0.0,1.0,0,0,0
PF09404,PF14087:PF15880:PF12294,17,36,9,8,27,1023,0.25,0.97,0.53,0.53,0.35,5,3,14,2,1048,0.6,0.99,0.18,0.18,0.32
PF09405,PF14661:PF13815:PF14906,21,27,5,16,22,1024,0.19,0.96,0.24,0.24,0.19,1,0,21,1,1045,0.0,0.98,0.0,0.0,-0.0
PF09407,PF06186:PF11657:PF07068,0,0,0,0,0,1067,0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF09409,PF04721:PF04002:PF08017,56,29,15,41,14,997,0.52,0.95,0.27,0.27,0.35,5,4,52,1,1010,0.8,0.95,0.07,0.07,0.23
PF09411,PF03420:PF15521:PF06527,1,1,0,1,1,1065,0.0,1.0,0.0,0.0,-0.0,0,0,1,0,1066,0,1.0,0.0,0.0,0
PF09412,PF08189:PF11415:PF00451,28,1,0,28,1,1038,0.0,0.97,0.0,0.0,-0.01,0,0,28,0,1039,0,0.97,0.0,0.0,0
PF09413,PF10824:PF01672:PF18977,0,0,0,0,0,1067,0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF09414,PF07470:PF11735:PF07209,18,69,8,10,61,988,0.12,0.93,0.44,0.44,0.2,14,3,15,11,1038,0.21,0.98,0.17,0.17,0.18
PF09415,PF04135:PF01781:PF01249,9,70,6,3,64,994,0.09,0.94,0.67,0.67,0.22,15,4,5,11,1047,0.27,0.99,0.44,0.44,0.34
PF09416,PF05295:PF18614:PF06183,24,9,7,17,2,1041,0.78,0.98,0.29,0.29,0.47,1,1,23,0,1043,1.0,0.98,0.04,0.04,0.2
PF09418,PF17331:PF02425:PF07937,12,0,0,12,0,1055,0,0.99,0.0,0.0,0,0,0,12,0,1055,0,0.99,0.0,0.0,0
PF09419,PF03647:PF13881:PF03045,22,53,12,10,41,1004,0.23,0.95,0.55,0.55,0.33,17,8,14,9,1036,0.47,0.98,0.36,0.36,0.4
PF09420,PF10235:PF04800:PF01781,17,46,7,10,39,1011,0.15,0.95,0.41,0.41,0.23,10,5,12,5,1045,0.5,0.98,0.29,0.29,0.38
PF09421,PF10206:PF03659:PF14469,10,52,7,3,45,1012,0.13,0.96,0.7,0.7,0.29,7,3,7,4,1053,0.43,0.99,0.3,0.3,0.35
PF09422,PF19006:PF06918:PF15257,3,9,2,1,7,1057,0.22,0.99,0.67,0.67,0.38,1,1,2,0,1064,1.0,1.0,0.33,0.33,0.58
PF09423,PF02480:PF01187:PF13388,28,28,11,17,17,1022,0.39,0.97,0.39,0.39,0.38,3,3,25,0,1039,1.0,0.98,0.11,0.11,0.32
PF09424,PF03045:PF13911:PF07110,9,58,6,3,52,1006,0.1,0.95,0.67,0.67,0.25,15,2,7,13,1045,0.13,0.98,0.22,0.22,0.16
PF09425,PF00468:PF00832:PF00253,21,63,8,13,55,991,0.13,0.94,0.38,0.38,0.19,14,4,17,10,1036,0.29,0.97,0.19,0.19,0.22
PF09426,PF09690:PF10306:PF18060,0,16,0,0,16,1051,0.0,0.99,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF09427,PF09249:PF12709:PF07803,6,16,2,4,14,1047,0.12,0.98,0.33,0.33,0.2,1,0,6,1,1060,0.0,0.99,0.0,0.0,-0.0
PF09428,PF15957:PF15183:PF11236,7,4,2,5,2,1058,0.5,0.99,0.29,0.29,0.37,0,0,7,0,1060,0,0.99,0.0,0.0,0
PF09429,PF17986:PF12443:PF07894,18,16,5,13,11,1038,0.31,0.98,0.28,0.28,0.28,0,0,18,0,1049,0,0.98,0.0,0.0,0
PF09430,PF00861:PF04893:PF07347,32,81,23,9,58,977,0.28,0.94,0.72,0.72,0.43,20,11,21,9,1026,0.55,0.97,0.34,0.34,0.42
PF09431,PF04286:PF13879:PF05551,20,35,9,11,26,1021,0.26,0.97,0.45,0.45,0.32,2,1,19,1,1046,0.5,0.98,0.05,0.05,0.15
PF09432,PF10999:PF17198:PF12746,0,0,0,0,0,1067,0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF09435,PF02301:PF05597:PF19713,3,49,2,1,47,1017,0.04,0.96,0.67,0.67,0.16,1,0,3,1,1063,0.0,1.0,0.0,0.0,-0.0
PF09437,PF09524:PF19223:PF10799,1,0,0,1,0,1066,0,1.0,0.0,0.0,0,0,0,1,0,1066,0,1.0,0.0,0.0,0
PF09439,PF07011:PF09809:PF04119,28,24,6,22,18,1021,0.25,0.96,0.21,0.21,0.21,2,2,26,0,1039,1.0,0.98,0.07,0.07,0.26
PF09440,PF07602:PF04873:PF12364,16,15,4,12,11,1040,0.27,0.98,0.25,0.25,0.25,1,0,16,1,1050,0.0,0.98,0.0,0.0,-0.0
PF09441,PF15665:PF14952:PF12478,2,22,1,1,21,1044,0.05,0.98,0.5,0.5,0.15,2,0,2,2,1063,0.0,1.0,0.0,0.0,-0.0
PF09443,PF15831:PF13564:PF15109,3,10,1,2,9,1055,0.1,0.99,0.33,0.33,0.18,1,1,2,0,1064,1.0,1.0,0.33,0.33,0.58
PF09444,PF00523:PF10193:PF07786,1,40,0,1,40,1026,0.0,0.96,0.0,0.0,-0.01,10,0,1,10,1056,0.0,0.99,0.0,0.0,-0.0
PF09445,PF04519:PF08293:PF14539,30,26,8,22,18,1019,0.31,0.96,0.27,0.27,0.27,4,2,28,2,1035,0.5,0.97,0.07,0.07,0.18
PF09446,PF04893:PF00861:PF01920,16,97,11,5,86,965,0.11,0.91,0.69,0.69,0.26,32,8,8,24,1027,0.25,0.97,0.5,0.5,0.34
PF09447,PF15019:PF17673:PF15651,2,7,0,2,7,1058,0.0,0.99,0.0,0.0,-0.0,0,0,2,0,1065,0,1.0,0.0,0.0,0
PF09451,PF13879:PF09431:PF08837,29,44,9,20,35,1003,0.2,0.95,0.31,0.31,0.23,6,3,26,3,1035,0.5,0.97,0.1,0.1,0.22
PF09452,PF10020:PF03082:PF11318,1,0,0,1,0,1066,0,1.0,0.0,0.0,0,0,0,1,0,1066,0,1.0,0.0,0.0,0
PF09453,PF08614:PF03920:PF08145,13,38,6,7,32,1022,0.16,0.96,0.46,0.46,0.26,5,3,10,2,1052,0.6,0.99,0.23,0.23,0.37
PF09454,PF07937:PF18134:PF02907,22,1,0,22,1,1044,0.0,0.98,0.0,0.0,-0.0,0,0,22,0,1045,0,0.98,0.0,0.0,0
PF09455,PF07120:PF11650:PF08842,2,0,0,2,0,1065,0,1.0,0.0,0.0,0,0,0,2,0,1065,0,1.0,0.0,0.0,0
PF09456,PF13985:PF00196:PF01339,6,39,3,3,36,1025,0.08,0.96,0.5,0.5,0.19,1,1,5,0,1061,1.0,1.0,0.17,0.17,0.41
PF09457,PF17047:PF16652:PF07002,13,89,7,6,82,972,0.08,0.92,0.54,0.54,0.18,23,1,12,22,1032,0.04,0.97,0.08,0.08,0.04
PF09458,PF06187:PF11415:PF00451,16,3,1,15,2,1049,0.33,0.98,0.06,0.06,0.14,0,0,16,0,1051,0,0.99,0.0,0.0,0
PF09459,PF05151:PF12716:PF14512,1,3,0,1,3,1063,0.0,1.0,0.0,0.0,-0.0,0,0,1,0,1066,0,1.0,0.0,0.0,0
PF09461,PF13448:PF01537:PF04255,3,4,1,2,3,1061,0.25,1.0,0.33,0.33,0.29,0,0,3,0,1064,0,1.0,0.0,0.0,0
PF09462,PF07222:PF11274:PF15280,9,23,3,6,20,1038,0.13,0.98,0.33,0.33,0.2,3,1,8,2,1056,0.33,0.99,0.11,0.11,0.19
PF09463,PF08655:PF15406:PF05624,2,21,1,1,20,1045,0.05,0.98,0.5,0.5,0.15,0,0,2,0,1065,0,1.0,0.0,0.0,0
PF09465,PF17331:PF06778:PF17019,12,2,0,12,2,1053,0.0,0.99,0.0,0.0,-0.0,0,0,12,0,1055,0,0.99,0.0,0.0,0
PF09468,PF09501:PF10235:PF01781,16,35,9,7,26,1025,0.26,0.97,0.56,0.56,0.37,5,5,11,0,1051,1.0,0.99,0.31,0.31,0.56
PF09469,PF15456:PF16045:PF07819,2,44,0,2,44,1021,0.0,0.96,0.0,0.0,-0.01,9,0,2,9,1056,0.0,0.99,0.0,0.0,-0.0
PF09470,PF10175:PF07855:PF14712,2,35,2,0,33,1032,0.06,0.97,1.0,1.0,0.24,7,1,1,6,1059,0.14,0.99,0.5,0.5,0.26
PF09471,PF17027:PF08632:PF16477,14,15,4,10,11,1042,0.27,0.98,0.29,0.29,0.27,2,1,13,1,1052,0.5,0.99,0.07,0.07,0.19
PF09474,PF05394:PF07214:PF02665,0,0,0,0,0,1067,0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF09475,PF09344:PF06275:PF10924,0,0,0,0,0,1067,0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF09476,PF08873:PF03122:PF08846,0,1,0,0,1,1066,0.0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF09478,PF06357:PF17333:PF11584,10,1,0,10,1,1056,0.0,0.99,0.0,0.0,-0.0,0,0,10,0,1057,0,0.99,0.0,0.0,0
PF09479,PF07581:PF18998:PF10088,2,1,0,2,1,1064,0.0,1.0,0.0,0.0,-0.0,0,0,2,0,1065,0,1.0,0.0,0.0,0
PF09481,PF05788:PF12081:PF10422,3,2,0,3,2,1062,0.0,1.0,0.0,0.0,-0.0,0,0,3,0,1064,0,1.0,0.0,0.0,0
PF09483,PF10965:PF14123:PF07215,0,0,0,0,0,1067,0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF09485,PF03327:PF08105:PF07383,0,1,0,0,1,1066,0.0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF09488,PF14469:PF14342:PF02939,1,32,0,1,32,1034,0.0,0.97,0.0,0.0,-0.01,3,0,1,3,1063,0.0,1.0,0.0,0.0,-0.0
PF09490,PF14342:PF15680:PF08792,6,5,1,5,4,1057,0.2,0.99,0.17,0.17,0.18,0,0,6,0,1061,0,0.99,0.0,0.0,0
PF09491,PF09524:PF19223:PF10799,0,0,0,0,0,1067,0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF09492,PF13448:PF01537:PF09461,2,3,0,2,3,1062,0.0,1.0,0.0,0.0,-0.0,0,0,2,0,1065,0,1.0,0.0,0.0,0
PF09493,PF08591:PF13796:PF12926,1,2,0,1,2,1064,0.0,1.0,0.0,0.0,-0.0,0,0,1,0,1066,0,1.0,0.0,0.0,0
PF09494,PF07179:PF08681:PF15881,13,3,1,12,2,1052,0.33,0.99,0.08,0.08,0.16,1,1,12,0,1054,1.0,0.99,0.08,0.08,0.28
PF09495,PF09803:PF01920:PF00444,18,71,15,3,56,993,0.21,0.94,0.83,0.83,0.4,13,3,15,10,1039,0.23,0.98,0.17,0.17,0.18
PF09496,PF19189:PF15364:PF13911,7,47,5,2,42,1018,0.11,0.96,0.71,0.71,0.27,8,2,5,6,1054,0.25,0.99,0.29,0.29,0.26
PF09497,PF13454:PF13175:PF12955,19,35,4,15,31,1017,0.11,0.96,0.21,0.21,0.13,2,2,17,0,1048,1.0,0.98,0.11,0.11,0.32
PF09498,PF09976:PF07602:PF06652,0,19,0,0,19,1048,0.0,0.98,0,0,0,1,0,0,1,1066,0.0,1.0,0,0,0
PF09500,PF17691:PF11641:PF15837,0,0,0,0,0,1067,0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF09501,PF00468:PF13759:PF08571,0,41,0,0,41,1026,0.0,0.96,0,0,0,9,0,0,9,1058,0.0,0.99,0,0,0
PF09507,PF15880:PF14087:PF07382,22,39,9,13,30,1015,0.23,0.96,0.41,0.41,0.29,1,0,22,1,1044,0.0,0.98,0.0,0.0,-0.0
PF09510,PF01446:PF11912:PF01109,0,3,0,0,3,1064,0.0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF09511,PF07819:PF15456:PF16045,20,44,12,8,32,1015,0.27,0.96,0.6,0.6,0.39,9,4,16,5,1042,0.44,0.98,0.2,0.2,0.29
PF09514,PF17331:PF02425:PF13179,2,0,0,2,0,1065,0,1.0,0.0,0.0,0,0,0,2,0,1065,0,1.0,0.0,0.0,0
PF09517,PF12384:PF20049:PF18996,1,45,0,1,45,1021,0.0,0.96,0.0,0.0,-0.01,2,0,1,2,1064,0.0,1.0,0.0,0.0,-0.0
PF09518,PF07120:PF11650:PF08842,0,0,0,0,0,1067,0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF09523,PF18468:PF12175:PF20081,1,1,1,0,0,1066,1.0,1.0,1.0,1.0,1.0,0,0,1,0,1066,0,1.0,0.0,0.0,0
PF09524,PF11325:PF15291:PF03698,0,1,0,0,1,1066,0.0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF09526,PF03866:PF19367:PF04883,1,0,0,1,0,1066,0,1.0,0.0,0.0,0,0,0,1,0,1066,0,1.0,0.0,0.0,0
PF09527,PF12955:PF05295:PF13175,2,22,0,2,22,1043,0.0,0.98,0.0,0.0,-0.01,5,0,2,5,1060,0.0,0.99,0.0,0.0,-0.0
PF09528,PF13980:PF04958:PF11981,1,8,1,0,7,1059,0.12,0.99,1.0,1.0,0.35,1,1,0,0,1066,1.0,1.0,1.0,1.0,1.0
PF09529,PF10555:PF04356:PF15922,3,18,3,0,15,1049,0.17,0.99,1.0,1.0,0.41,3,3,0,0,1064,1.0,1.0,1.0,1.0,1.0
PF09531,PF00756:PF07039:PF07572,24,70,9,15,61,982,0.13,0.93,0.38,0.38,0.19,18,7,17,11,1032,0.39,0.97,0.29,0.29,0.32
PF09532,PF14087:PF07896:PF07061,27,42,12,15,30,1010,0.29,0.96,0.44,0.44,0.34,13,9,18,4,1036,0.69,0.98,0.33,0.33,0.47
PF09533,PF07382:PF01241:PF14248,0,17,0,0,17,1050,0.0,0.98,0,0,0,2,0,0,2,1065,0.0,1.0,0,0,0
PF09534,PF03327:PF08105:PF07383,0,1,0,0,1,1066,0.0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF09537,PF09733:PF01101:PF05267,1,36,0,1,36,1030,0.0,0.97,0.0,0.0,-0.01,7,0,1,7,1059,0.0,0.99,0.0,0.0,-0.0
PF09538,PF08122:PF12023:PF07333,2,17,2,0,15,1050,0.12,0.99,1.0,1.0,0.34,2,0,2,2,1063,0.0,1.0,0.0,0.0,-0.0
PF09543,PF00584:PF13094:PF02285,1,30,1,0,29,1037,0.03,0.97,1.0,1.0,0.18,4,1,0,3,1063,0.25,1.0,1.0,1.0,0.5
PF09545,PF14315:PF15201:PF11332,0,0,0,0,0,1067,0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF09547,PF02069:PF09475:PF19781,9,1,0,9,1,1057,0.0,0.99,0.0,0.0,-0.0,0,0,9,0,1058,0,0.99,0.0,0.0,0
PF09550,PF08873:PF03122:PF08846,0,1,0,0,1,1066,0.0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF09551,PF11182:PF07580:PF09437,1,3,0,1,3,1063,0.0,1.0,0.0,0.0,-0.0,0,0,1,0,1066,0,1.0,0.0,0.0,0
PF09553,PF15943:PF17980:PF03852,3,10,3,0,7,1057,0.3,0.99,1.0,1.0,0.55,2,2,1,0,1064,1.0,1.0,0.67,0.67,0.82
PF09556,PF07068:PF07788:PF06850,1,0,0,1,0,1066,0,1.0,0.0,0.0,0,0,0,1,0,1066,0,1.0,0.0,0.0,0
PF09557,PF00861:PF16065:PF03604,0,51,0,0,51,1016,0.0,0.95,0,0,0,13,0,0,13,1054,0.0,0.99,0,0,0
PF09560,PF14315:PF15201:PF11332,0,0,0,0,0,1067,0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF09577,PF18937:PF12623:PF11750,0,0,0,0,0,1067,0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF09579,PF09524:PF19223:PF10799,0,0,0,0,0,1067,0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF09584,PF08873:PF03122:PF08846,0,1,0,0,1,1066,0.0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF09585,PF00756:PF04229:PF13879,6,78,6,0,72,989,0.08,0.93,1.0,1.0,0.27,14,2,4,12,1049,0.14,0.99,0.33,0.33,0.21
PF09586,PF02454:PF18894:PF11161,0,0,0,0,0,1067,0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF09587,PF01755:PF13449:PF16740,6,46,4,2,42,1019,0.09,0.96,0.67,0.67,0.23,8,3,3,5,1056,0.38,0.99,0.5,0.5,0.43
PF09588,PF01277:PF08234:PF04032,39,43,16,23,27,1001,0.37,0.95,0.41,0.41,0.37,6,6,33,0,1028,1.0,0.97,0.15,0.15,0.39
PF09591,PF11375:PF10926:PF09860,0,0,0,0,0,1067,0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF09592,PF05983:PF15370:PF02290,0,45,0,0,45,1022,0.0,0.96,0,0,0,10,0,0,10,1057,0.0,0.99,0,0,0
PF09594,PF10111:PF12843:PF01270,8,10,0,8,10,1049,0.0,0.98,0.0,0.0,-0.01,0,0,8,0,1059,0,0.99,0.0,0.0,0
PF09596,PF19016:PF18221:PF13815,2,14,1,1,13,1052,0.07,0.99,0.5,0.5,0.19,3,1,1,2,1063,0.33,1.0,0.5,0.5,0.41
PF09597,PF13097:PF07051:PF02477,7,6,0,7,6,1054,0.0,0.99,0.0,0.0,-0.01,0,0,7,0,1060,0,0.99,0.0,0.0,0
PF09598,PF16174:PF10453:PF06452,12,24,2,10,22,1033,0.08,0.97,0.17,0.17,0.1,0,0,12,0,1055,0,0.99,0.0,0.0,0
PF09601,PF05166:PF08822:PF03047,1,1,0,1,1,1065,0.0,1.0,0.0,0.0,-0.0,0,0,1,0,1066,0,1.0,0.0,0.0,0
PF09602,PF05394:PF07214:PF02665,0,0,0,0,0,1067,0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF09603,PF01350:PF09981:PF09929,0,0,0,0,0,1067,0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
